CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Departamento,Municipio,IdParametro,Frecuencia,Fecha,Valor
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,26/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,27/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,28/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,29/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,30/05/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,31/05/2022,3.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,01/06/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,02/06/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,03/06/2022,1.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,04/06/2022,4.2
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,05/06/2022,0.5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,06/06/2022,1.2
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,07/06/2022,3.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,08/06/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,09/06/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,10/06/2022,4.2
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,11/06/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,12/06/2022,6.6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,13/06/2022,0.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,14/06/2022,2.9
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,15/06/2022,1.5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,16/06/2022,1.5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,17/06/2022,0.8
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,18/06/2022,0.6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,19/06/2022,5.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,20/06/2022,8.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,21/06/2022,0.6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,22/06/2022,0.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,23/06/2022,2
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,24/06/2022,0.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,25/06/2022,0.4
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,26/06/2022,0.3
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,27/06/2022,1.5
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,28/06/2022,7.2
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,29/06/2022,4.6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,30/06/2022,0.8
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,01/07/2022,6.6
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,02/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,03/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,04/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,05/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,06/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,07/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,08/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,09/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,10/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,11/07/2022,3.2
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,12/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,13/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,14/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,15/07/2022,0
23195200,CACHIRI  - AUT [23195200],7.473890,-72.991110,1885,Santander,Suratá,PRECIPITACION,Diaria,16/07/2022,0
